state,state_string,value,mo,sc,ua,pd,ad
,Unconscious,-0.454256221639002,,,,,
25154,25154,-0.0625707480688225,2,5,1,5,4
25155,25155,-0.155648299734961,2,5,1,5,5
25211,25211,0.740177970372415,2,5,2,1,1
25212,25212,0.6791585023363,2,5,2,1,2
25213,25213,0.62689703914884,2,5,2,1,3
25214,25214,0.394550282204187,2,5,2,1,4
25215,25215,0.301472730538048,2,5,2,1,5
25221,25221,0.673100256898608,2,5,2,2,1
25222,25222,0.612080788862493,2,5,2,2,2
25223,25223,0.559819325675033,2,5,2,2,3
25224,25224,0.32747256873038,2,5,2,2,4
25225,25225,0.234395017064242,2,5,2,2,5
25231,25231,0.615650076386782,2,5,2,3,1
25232,25232,0.554630608350667,2,5,2,3,2
25233,25233,0.502369145163207,2,5,2,3,3
25234,25234,0.270022388218554,2,5,2,3,4
25235,25235,0.176944836552415,2,5,2,3,5
25241,25241,0.360235047536031,2,5,2,4,1
25242,25242,0.299215579499916,2,5,2,4,2
25243,25243,0.246954116312456,2,5,2,4,3
25244,25244,0.0146073593678036,2,5,2,4,4
25245,25245,-0.0784701922983355,2,5,2,4,5
25251,25251,0.25791640166043,2,5,2,5,1
25252,25252,0.196896933624316,2,5,2,5,2
25253,25253,0.144635470436855,2,5,2,5,3
25254,25254,-0.0877112865077969,2,5,2,5,4
25255,25255,-0.180788838173936,2,5,2,5,5
25311,25311,0.718645804222363,2,5,3,1,1
25312,25312,0.657626336186248,2,5,3,1,2
25313,25313,0.605364872998788,2,5,3,1,3
25314,25314,0.373018116054135,2,5,3,1,4
25315,25315,0.279940564387996,2,5,3,1,5
25321,25321,0.651568090748556,2,5,3,2,1
25322,25322,0.590548622712441,2,5,3,2,2
25323,25323,0.538287159524981,2,5,3,2,3
25324,25324,0.305940402580328,2,5,3,2,4
25325,25325,0.212862850914189,2,5,3,2,5
25331,25331,0.59411791023673,2,5,3,3,1
25332,25332,0.533098442200615,2,5,3,3,2
25333,25333,0.480836979013155,2,5,3,3,3
25334,25334,0.248490222068502,2,5,3,3,4
25335,25335,0.155412670402363,2,5,3,3,5
25341,25341,0.338702881385979,2,5,3,4,1
25342,25342,0.277683413349864,2,5,3,4,2
25343,25343,0.225421950162404,2,5,3,4,3
25344,25344,-0.00692480678224849,2,5,3,4,4
25345,25345,-0.100002358448388,2,5,3,4,5
25351,25351,0.236384235510378,2,5,3,5,1
25352,25352,0.175364767474264,2,5,3,5,2
25353,25353,0.123103304286803,2,5,3,5,3
25354,25354,-0.109243452657849,2,5,3,5,4
25355,25355,-0.202321004323988,2,5,3,5,5
25411,25411,0.62291696943998,2,5,4,1,1
25412,25412,0.561897501403865,2,5,4,1,2
25413,25413,0.509636038216405,2,5,4,1,3
25414,25414,0.277289281271752,2,5,4,1,4
25415,25415,0.184211729605613,2,5,4,1,5
25421,25421,0.555839255966173,2,5,4,2,1
25422,25422,0.494819787930058,2,5,4,2,2
25423,25423,0.442558324742598,2,5,4,2,3
25424,25424,0.210211567797945,2,5,4,2,4
25425,25425,0.117134016131806,2,5,4,2,5
25431,25431,0.498389075454347,2,5,4,3,1
25432,25432,0.437369607418232,2,5,4,3,2
25433,25433,0.385108144230771,2,5,4,3,3
25434,25434,0.152761387286119,2,5,4,3,4
25435,25435,0.0596838356199801,2,5,4,3,5
25441,25441,0.242974046603596,2,5,4,4,1
25442,25442,0.181954578567481,2,5,4,4,2
25443,25443,0.129693115380021,2,5,4,4,3
25444,25444,-0.102653641564632,2,5,4,4,4
25445,25445,-0.195731193230771,2,5,4,4,5
25451,25451,0.140655400727995,2,5,4,5,1
25452,25452,0.0796359326918806,2,5,4,5,2
25453,25453,0.0273744695044201,2,5,4,5,3
25454,25454,-0.204972287440232,2,5,4,5,4
25455,25455,-0.298049839106371,2,5,4,5,5
25511,25511,0.584568228607246,2,5,5,1,1
25512,25512,0.523548760571132,2,5,5,1,2
25513,25513,0.471287297383671,2,5,5,1,3
25514,25514,0.238940540439019,2,5,5,1,4
25515,25515,0.14586298877288,2,5,5,1,5
25521,25521,0.517490515133439,2,5,5,2,1
25522,25522,0.456471047097325,2,5,5,2,2
25523,25523,0.404209583909864,2,5,5,2,3
25524,25524,0.171862826965212,2,5,5,2,4
25525,25525,0.078785275299073,2,5,5,2,5
25531,25531,0.460040334621613,2,5,5,3,1
25532,25532,0.399020866585499,2,5,5,3,2
25533,25533,0.346759403398038,2,5,5,3,3
25534,25534,0.114412646453386,2,5,5,3,4
25535,25535,0.0213350947872469,2,5,5,3,5
25541,25541,0.204625305770863,2,5,5,4,1
25542,25542,0.143605837734748,2,5,5,4,2
25543,25543,0.0913443745472875,2,5,5,4,3
25544,25544,-0.141002382397365,2,5,5,4,4
25545,25545,-0.234079934063504,2,5,5,4,5
25551,25551,0.102306659895262,2,5,5,5,1
25552,25552,0.0412871918591474,2,5,5,5,2
25553,25553,-0.0109742713283131,2,5,5,5,3
25554,25554,-0.243321028272965,2,5,5,5,4
25555,25555,-0.336398579939105,2,5,5,5,5
31111,31111,0.903758179794642,3,1,1,1,1
31112,31112,0.842738711758527,3,1,1,1,2
31113,31113,0.790477248571067,3,1,1,1,3
31114,31114,0.558130491626414,3,1,1,1,4
31115,31115,0.465052939960275,3,1,1,1,5
31121,31121,0.836680466320835,3,1,1,2,1
31122,31122,0.77566099828472,3,1,1,2,2
31123,31123,0.72339953509726,3,1,1,2,3
31124,31124,0.491052778152607,3,1,1,2,4
31125,31125,0.397975226486468,3,1,1,2,5
31131,31131,0.779230285809009,3,1,1,3,1
31132,31132,0.718210817772894,3,1,1,3,2
31133,31133,0.665949354585433,3,1,1,3,3
31134,31134,0.433602597640781,3,1,1,3,4
31135,31135,0.340525045974642,3,1,1,3,5
31141,31141,0.523815256958258,3,1,1,4,1
31142,31142,0.462795788922143,3,1,1,4,2
31143,31143,0.410534325734683,3,1,1,4,3
31144,31144,0.17818756879003,3,1,1,4,4
31145,31145,0.0851100171238914,3,1,1,4,5
31151,31151,0.421496611082657,3,1,1,5,1
31152,31152,0.360477143046543,3,1,1,5,2
31153,31153,0.308215679859082,3,1,1,5,3
31154,31154,0.0758689229144298,3,1,1,5,4
31155,31155,-0.0172086287517091,3,1,1,5,5
31211,31211,0.878617641355667,3,1,2,1,1
31212,31212,0.817598173319552,3,1,2,1,2
31213,31213,0.765336710132092,3,1,2,1,3
31214,31214,0.53298995318744,3,1,2,1,4
31215,31215,0.439912401521301,3,1,2,1,5
31221,31221,0.81153992788186,3,1,2,2,1
31222,31222,0.750520459845745,3,1,2,2,2
31223,31223,0.698258996658285,3,1,2,2,3
31224,31224,0.465912239713633,3,1,2,2,4
31225,31225,0.372834688047494,3,1,2,2,5
31231,31231,0.754089747370034,3,1,2,3,1
31232,31232,0.693070279333919,3,1,2,3,2
31233,31233,0.640808816146459,3,1,2,3,3
31234,31234,0.408462059201806,3,1,2,3,4
31235,31235,0.315384507535668,3,1,2,3,5
31241,31241,0.498674718519283,3,1,2,4,1
31242,31242,0.437655250483169,3,1,2,4,2
31243,31243,0.385393787295708,3,1,2,4,3
31244,31244,0.153047030351056,3,1,2,4,4
31245,31245,0.0599694786849168,3,1,2,4,5
31251,31251,0.396356072643683,3,1,2,5,1
31252,31252,0.335336604607568,3,1,2,5,2
31253,31253,0.283075141420107,3,1,2,5,3
31254,31254,0.0507283844754551,3,1,2,5,4
31255,31255,-0.0423491671906839,3,1,2,5,5
31311,31311,0.857085475205615,3,1,3,1,1
31312,31312,0.7960660071695,3,1,3,1,2
31313,31313,0.74380454398204,3,1,3,1,3
31314,31314,0.511457787037388,3,1,3,1,4
31315,31315,0.418380235371249,3,1,3,1,5
31321,31321,0.790007761731808,3,1,3,2,1
31322,31322,0.728988293695693,3,1,3,2,2
31323,31323,0.676726830508233,3,1,3,2,3
31324,31324,0.444380073563581,3,1,3,2,4
31325,31325,0.351302521897442,3,1,3,2,5
31331,31331,0.732557581219982,3,1,3,3,1
31332,31332,0.671538113183867,3,1,3,3,2
31333,31333,0.619276649996407,3,1,3,3,3
31334,31334,0.386929893051754,3,1,3,3,4
31335,31335,0.293852341385615,3,1,3,3,5
31341,31341,0.477142552369231,3,1,3,4,1
31342,31342,0.416123084333117,3,1,3,4,2
31343,31343,0.363861621145656,3,1,3,4,3
31344,31344,0.131514864201004,3,1,3,4,4
31345,31345,0.0384373125348648,3,1,3,4,5
31351,31351,0.374823906493631,3,1,3,5,1
31352,31352,0.313804438457516,3,1,3,5,2
31353,31353,0.261542975270056,3,1,3,5,3
31354,31354,0.0291962183254032,3,1,3,5,4
31355,31355,-0.0638813333407358,3,1,3,5,5
31411,31411,0.761356640423232,3,1,4,1,1
31412,31412,0.700337172387117,3,1,4,1,2
31413,31413,0.648075709199657,3,1,4,1,3
31414,31414,0.415728952255004,3,1,4,1,4
31415,31415,0.322651400588865,3,1,4,1,5
31421,31421,0.694278926949425,3,1,4,2,1
31422,31422,0.63325945891331,3,1,4,2,2
31423,31423,0.58099799572585,3,1,4,2,3
31424,31424,0.348651238781197,3,1,4,2,4
31425,31425,0.255573687115058,3,1,4,2,5
31431,31431,0.636828746437599,3,1,4,3,1
31432,31432,0.575809278401484,3,1,4,3,2
31433,31433,0.523547815214024,3,1,4,3,3
31434,31434,0.291201058269371,3,1,4,3,4
31435,31435,0.198123506603232,3,1,4,3,5
31441,31441,0.381413717586848,3,1,4,4,1
31442,31442,0.320394249550734,3,1,4,4,2
31443,31443,0.268132786363273,3,1,4,4,3
31444,31444,0.0357860294186206,3,1,4,4,4
31445,31445,-0.0572915222475183,3,1,4,4,5
31451,31451,0.279095071711248,3,1,4,5,1
31452,31452,0.218075603675133,3,1,4,5,2
31453,31453,0.165814140487672,3,1,4,5,3
31454,31454,-0.0665326164569799,3,1,4,5,4
31455,31455,-0.159610168123119,3,1,4,5,5
31511,31511,0.723007899590499,3,1,5,1,1
31512,31512,0.661988431554384,3,1,5,1,2
31513,31513,0.609726968366924,3,1,5,1,3
31514,31514,0.377380211422271,3,1,5,1,4
31515,31515,0.284302659756132,3,1,5,1,5
31521,31521,0.655930186116692,3,1,5,2,1
31522,31522,0.594910718080577,3,1,5,2,2
31523,31523,0.542649254893117,3,1,5,2,3
31524,31524,0.310302497948464,3,1,5,2,4
31525,31525,0.217224946282325,3,1,5,2,5
31531,31531,0.598480005604866,3,1,5,3,1
31532,31532,0.537460537568751,3,1,5,3,2
31533,31533,0.48519907438129,3,1,5,3,3
31534,31534,0.252852317436638,3,1,5,3,4
31535,31535,0.159774765770499,3,1,5,3,5
31541,31541,0.343064976754115,3,1,5,4,1
31542,31542,0.282045508718,3,1,5,4,2
31543,31543,0.22978404553054,3,1,5,4,3
31544,31544,-0.00256271141411268,3,1,5,4,4
31545,31545,-0.0956402630802515,3,1,5,4,5
31551,31551,0.240746330878514,3,1,5,5,1
31552,31552,0.1797268628424,3,1,5,5,2
31553,31553,0.127465399654939,3,1,5,5,3
31554,31554,-0.104881357289713,3,1,5,5,4
31555,31555,-0.197958908955852,3,1,5,5,5
32111,32111,0.880744840756501,3,2,1,1,1
32112,32112,0.819725372720386,3,2,1,1,2
32113,32113,0.767463909532926,3,2,1,1,3
32114,32114,0.535117152588273,3,2,1,1,4
32115,32115,0.442039600922134,3,2,1,1,5
32121,32121,0.813667127282694,3,2,1,2,1
32122,32122,0.752647659246579,3,2,1,2,2
32123,32123,0.700386196059119,3,2,1,2,3
32124,32124,0.468039439114466,3,2,1,2,4
32125,32125,0.374961887448327,3,2,1,2,5
32131,32131,0.756216946770867,3,2,1,3,1
32132,32132,0.695197478734753,3,2,1,3,2
32133,32133,0.642936015547293,3,2,1,3,3
32134,32134,0.41058925860264,3,2,1,3,4
32135,32135,0.317511706936501,3,2,1,3,5
32141,32141,0.500801917920117,3,2,1,4,1
32142,32142,0.439782449884002,3,2,1,4,2
32143,32143,0.387520986696542,3,2,1,4,3
32144,32144,0.155174229751889,3,2,1,4,4
32145,32145,0.0620966780857505,3,2,1,4,5
32151,32151,0.398483272044516,3,2,1,5,1
32152,32152,0.337463804008402,3,2,1,5,2
32153,32153,0.285202340820941,3,2,1,5,3
32154,32154,0.0528555838762889,3,2,1,5,4
32155,32155,-0.0402219677898501,3,2,1,5,5
32211,32211,0.855604302317526,3,2,2,1,1
32212,32212,0.794584834281412,3,2,2,1,2
32213,32213,0.742323371093951,3,2,2,1,3
32214,32214,0.509976614149299,3,2,2,1,4
32215,32215,0.41689906248316,3,2,2,1,5
32221,32221,0.788526588843719,3,2,2,2,1
32222,32222,0.727507120807605,3,2,2,2,2
32223,32223,0.675245657620144,3,2,2,2,3
32224,32224,0.442898900675492,3,2,2,2,4
32225,32225,0.349821349009353,3,2,2,2,5
32231,32231,0.731076408331893,3,2,2,3,1
32232,32232,0.670056940295778,3,2,2,3,2
32233,32233,0.617795477108318,3,2,2,3,3
32234,32234,0.385448720163665,3,2,2,3,4
32235,32235,0.292371168497527,3,2,2,3,5
32241,32241,0.475661379481142,3,2,2,4,1
32242,32242,0.414641911445028,3,2,2,4,2
32243,32243,0.362380448257567,3,2,2,4,3
32244,32244,0.130033691312915,3,2,2,4,4
32245,32245,0.0369561396467759,3,2,2,4,5
32251,32251,0.373342733605542,3,2,2,5,1
32252,32252,0.312323265569427,3,2,2,5,2
32253,32253,0.260061802381967,3,2,2,5,3
32254,32254,0.0277150454373143,3,2,2,5,4
32255,32255,-0.0653625062288248,3,2,2,5,5
32311,32311,0.834072136167474,3,2,3,1,1
32312,32312,0.773052668131359,3,2,3,1,2
32313,32313,0.720791204943899,3,2,3,1,3
32314,32314,0.488444447999247,3,2,3,1,4
32315,32315,0.395366896333108,3,2,3,1,5
32321,32321,0.766994422693667,3,2,3,2,1
32322,32322,0.705974954657552,3,2,3,2,2
32323,32323,0.653713491470092,3,2,3,2,3
32324,32324,0.42136673452544,3,2,3,2,4
32325,32325,0.328289182859301,3,2,3,2,5
32331,32331,0.709544242181841,3,2,3,3,1
32332,32332,0.648524774145726,3,2,3,3,2
32333,32333,0.596263310958266,3,2,3,3,3
32334,32334,0.363916554013614,3,2,3,3,4
32335,32335,0.270839002347475,3,2,3,3,5
32341,32341,0.45412921333109,3,2,3,4,1
32342,32342,0.393109745294976,3,2,3,4,2
32343,32343,0.340848282107515,3,2,3,4,3
32344,32344,0.108501525162863,3,2,3,4,4
32345,32345,0.0154239734967239,3,2,3,4,5
32351,32351,0.35181056745549,3,2,3,5,1
32352,32352,0.290791099419375,3,2,3,5,2
32353,32353,0.238529636231915,3,2,3,5,3
32354,32354,0.00618287928726224,3,2,3,5,4
32355,32355,-0.0868946723788768,3,2,3,5,5
32411,32411,0.738343301385091,3,2,4,1,1
32412,32412,0.677323833348976,3,2,4,1,2
32413,32413,0.625062370161516,3,2,4,1,3
32414,32414,0.392715613216863,3,2,4,1,4
32415,32415,0.299638061550725,3,2,4,1,5
32421,32421,0.671265587911284,3,2,4,2,1
32422,32422,0.610246119875169,3,2,4,2,2
32423,32423,0.557984656687709,3,2,4,2,3
32424,32424,0.325637899743056,3,2,4,2,4
32425,32425,0.232560348076918,3,2,4,2,5
32431,32431,0.613815407399458,3,2,4,3,1
32432,32432,0.552795939363343,3,2,4,3,2
32433,32433,0.500534476175883,3,2,4,3,3
32434,32434,0.26818771923123,3,2,4,3,4
32435,32435,0.175110167565091,3,2,4,3,5
32441,32441,0.358400378548707,3,2,4,4,1
32442,32442,0.297380910512593,3,2,4,4,2
32443,32443,0.245119447325132,3,2,4,4,3
32444,32444,0.0127726903804797,3,2,4,4,4
32445,32445,-0.0803048612856594,3,2,4,4,5
32451,32451,0.256081732673107,3,2,4,5,1
32452,32452,0.195062264636992,3,2,4,5,2
32453,32453,0.142800801449531,3,2,4,5,3
32454,32454,-0.0895459554951208,3,2,4,5,4
32455,32455,-0.18262350716126,3,2,4,5,5
32511,32511,0.699994560552358,3,2,5,1,1
32512,32512,0.638975092516243,3,2,5,1,2
32513,32513,0.586713629328783,3,2,5,1,3
32514,32514,0.35436687238413,3,2,5,1,4
32515,32515,0.261289320717991,3,2,5,1,5
32521,32521,0.632916847078551,3,2,5,2,1
32522,32522,0.571897379042436,3,2,5,2,2
32523,32523,0.519635915854976,3,2,5,2,3
32524,32524,0.287289158910323,3,2,5,2,4
32525,32525,0.194211607244184,3,2,5,2,5
32531,32531,0.575466666566725,3,2,5,3,1
32532,32532,0.51444719853061,3,2,5,3,2
32533,32533,0.462185735343149,3,2,5,3,3
32534,32534,0.229838978398497,3,2,5,3,4
32535,32535,0.136761426732358,3,2,5,3,5
32541,32541,0.320051637715974,3,2,5,4,1
32542,32542,0.259032169679859,3,2,5,4,2
32543,32543,0.206770706492399,3,2,5,4,3
32544,32544,-0.0255760504522535,3,2,5,4,4
32545,32545,-0.118653602118392,3,2,5,4,5
32551,32551,0.217732991840373,3,2,5,5,1
32552,32552,0.156713523804259,3,2,5,5,2
32553,32553,0.104452060616798,3,2,5,5,3
32554,32554,-0.127894696327854,3,2,5,5,4
32555,32555,-0.220972247993993,3,2,5,5,5
33111,33111,0.861034561239634,3,3,1,1,1
33112,33112,0.800015093203519,3,3,1,1,2
33113,33113,0.747753630016059,3,3,1,1,3
33114,33114,0.515406873071406,3,3,1,1,4
33115,33115,0.422329321405267,3,3,1,1,5
33121,33121,0.793956847765827,3,3,1,2,1
33122,33122,0.732937379729712,3,3,1,2,2
33123,33123,0.680675916542252,3,3,1,2,3
33124,33124,0.448329159597599,3,3,1,2,4
33125,33125,0.35525160793146,3,3,1,2,5
33131,33131,0.736506667254001,3,3,1,3,1
33132,33132,0.675487199217886,3,3,1,3,2
33133,33133,0.623225736030426,3,3,1,3,3
33134,33134,0.390878979085773,3,3,1,3,4
33135,33135,0.297801427419634,3,3,1,3,5
33141,33141,0.48109163840325,3,3,1,4,1
33142,33142,0.420072170367135,3,3,1,4,2
33143,33143,0.367810707179675,3,3,1,4,3
33144,33144,0.135463950235022,3,3,1,4,4
33145,33145,0.0423863985688835,3,3,1,4,5
33151,33151,0.378772992527649,3,3,1,5,1
33152,33152,0.317753524491535,3,3,1,5,2
33153,33153,0.265492061304074,3,3,1,5,3
33154,33154,0.0331453043594219,3,3,1,5,4
33155,33155,-0.059932247306717,3,3,1,5,5
33211,33211,0.835894022800659,3,3,2,1,1
33212,33212,0.774874554764545,3,3,2,1,2
33213,33213,0.722613091577084,3,3,2,1,3
33214,33214,0.490266334632432,3,3,2,1,4
33215,33215,0.397188782966293,3,3,2,1,5
33221,33221,0.768816309326852,3,3,2,2,1
33222,33222,0.707796841290737,3,3,2,2,2
33223,33223,0.655535378103277,3,3,2,2,3
33224,33224,0.423188621158625,3,3,2,2,4
33225,33225,0.330111069492486,3,3,2,2,5
33231,33231,0.711366128815026,3,3,2,3,1
33232,33232,0.650346660778911,3,3,2,3,2
33233,33233,0.598085197591451,3,3,2,3,3
33234,33234,0.365738440646799,3,3,2,3,4
33235,33235,0.27266088898066,3,3,2,3,5
33241,33241,0.455951099964275,3,3,2,4,1
33242,33242,0.394931631928161,3,3,2,4,2
33243,33243,0.3426701687407,3,3,2,4,3
33244,33244,0.110323411796048,3,3,2,4,4
33245,33245,0.0172458601299089,3,3,2,4,5
33251,33251,0.353632454088675,3,3,2,5,1
33252,33252,0.29261298605256,3,3,2,5,2
33253,33253,0.2403515228651,3,3,2,5,3
33254,33254,0.00800476592044719,3,3,2,5,4
33255,33255,-0.0850727857456917,3,3,2,5,5
33311,33311,0.814361856650607,3,3,3,1,1
33312,33312,0.753342388614493,3,3,3,1,2
33313,33313,0.701080925427032,3,3,3,1,3
33314,33314,0.46873416848238,3,3,3,1,4
33315,33315,0.375656616816241,3,3,3,1,5
33321,33321,0.7472841431768,3,3,3,2,1
33322,33322,0.686264675140686,3,3,3,2,2
33323,33323,0.634003211953225,3,3,3,2,3
33324,33324,0.401656455008573,3,3,3,2,4
33325,33325,0.308578903342434,3,3,3,2,5
33331,33331,0.689833962664974,3,3,3,3,1
33332,33332,0.628814494628859,3,3,3,3,2
33333,33333,0.576553031441399,3,3,3,3,3
33334,33334,0.344206274496746,3,3,3,3,4
33335,33335,0.251128722830608,3,3,3,3,5
33341,33341,0.434418933814223,3,3,3,4,1
33342,33342,0.373399465778109,3,3,3,4,2
33343,33343,0.321138002590648,3,3,3,4,3
33344,33344,0.0887912456459958,3,3,3,4,4
33345,33345,-0.00428630602014313,3,3,3,4,5
33351,33351,0.332100287938623,3,3,3,5,1
33352,33352,0.271080819902508,3,3,3,5,2
33353,33353,0.218819356715048,3,3,3,5,3
33354,33354,-0.0135274002296047,3,3,3,5,4
33355,33355,-0.106604951895744,3,3,3,5,5
33411,33411,0.718633021868224,3,3,4,1,1
33412,33412,0.657613553832109,3,3,4,1,2
33413,33413,0.605352090644649,3,3,4,1,3
33414,33414,0.373005333699997,3,3,4,1,4
33415,33415,0.279927782033858,3,3,4,1,5
33421,33421,0.651555308394417,3,3,4,2,1
33422,33422,0.590535840358302,3,3,4,2,2
33423,33423,0.538274377170842,3,3,4,2,3
33424,33424,0.30592762022619,3,3,4,2,4
33425,33425,0.212850068560051,3,3,4,2,5
33431,33431,0.594105127882591,3,3,4,3,1
33432,33432,0.533085659846476,3,3,4,3,2
33433,33433,0.480824196659016,3,3,4,3,3
33434,33434,0.248477439714363,3,3,4,3,4
33435,33435,0.155399888048224,3,3,4,3,5
33441,33441,0.33869009903184,3,3,4,4,1
33442,33442,0.277670630995726,3,3,4,4,2
33443,33443,0.225409167808265,3,3,4,4,3
33444,33444,-0.00693758913638731,3,3,4,4,4
33445,33445,-0.100015140802526,3,3,4,4,5
33451,33451,0.23637145315624,3,3,4,5,1
33452,33452,0.175351985120125,3,3,4,5,2
33453,33453,0.123090521932664,3,3,4,5,3
33454,33454,-0.109256235011988,3,3,4,5,4
33455,33455,-0.202333786678127,3,3,4,5,5
33511,33511,0.680284281035491,3,3,5,1,1
33512,33512,0.619264812999376,3,3,5,1,2
33513,33513,0.567003349811916,3,3,5,1,3
33514,33514,0.334656592867263,3,3,5,1,4
33515,33515,0.241579041201124,3,3,5,1,5
33521,33521,0.613206567561684,3,3,5,2,1
33522,33522,0.552187099525569,3,3,5,2,2
33523,33523,0.499925636338109,3,3,5,2,3
33524,33524,0.267578879393456,3,3,5,2,4
33525,33525,0.174501327727317,3,3,5,2,5
33531,33531,0.555756387049858,3,3,5,3,1
33532,33532,0.494736919013743,3,3,5,3,2
33533,33533,0.442475455826282,3,3,5,3,3
33534,33534,0.21012869888163,3,3,5,3,4
33535,33535,0.117051147215491,3,3,5,3,5
33541,33541,0.300341358199107,3,3,5,4,1
33542,33542,0.239321890162992,3,3,5,4,2
33543,33543,0.187060426975532,3,3,5,4,3
33544,33544,-0.0452863299691206,3,3,5,4,4
33545,33545,-0.13836388163526,3,3,5,4,5
33551,33551,0.198022712323506,3,3,5,5,1
33552,33552,0.137003244287392,3,3,5,5,2
33553,33553,0.0847417810999312,3,3,5,5,3
33554,33554,-0.147604975844721,3,3,5,5,4
33555,33555,-0.24068252751086,3,3,5,5,5
34111,34111,0.773405565706354,3,4,1,1,1
34112,34112,0.712386097670239,3,4,1,1,2
34113,34113,0.660124634482779,3,4,1,1,3
34114,34114,0.427777877538126,3,4,1,1,4
34115,34115,0.334700325871987,3,4,1,1,5
34121,34121,0.706327852232547,3,4,1,2,1
34122,34122,0.645308384196432,3,4,1,2,2
34123,34123,0.593046921008972,3,4,1,2,3
34124,34124,0.360700164064319,3,4,1,2,4
34125,34125,0.26762261239818,3,4,1,2,5
34131,34131,0.64887767172072,3,4,1,3,1
34132,34132,0.587858203684606,3,4,1,3,2
34133,34133,0.535596740497145,3,4,1,3,3
34134,34134,0.303249983552493,3,4,1,3,4
34135,34135,0.210172431886354,3,4,1,3,5
34141,34141,0.39346264286997,3,4,1,4,1
34142,34142,0.332443174833855,3,4,1,4,2
34143,34143,0.280181711646395,3,4,1,4,3
34144,34144,0.0478349547017423,3,4,1,4,4
34145,34145,-0.0452425969643968,3,4,1,4,5
34151,34151,0.291143996994369,3,4,1,5,1
34152,34152,0.230124528958255,3,4,1,5,2
34153,34153,0.177863065770794,3,4,1,5,3
34154,34154,-0.0544836911738582,3,4,1,5,4
34155,34155,-0.147561242839997,3,4,1,5,5
34211,34211,0.748265027267379,3,4,2,1,1
34212,34212,0.687245559231264,3,4,2,1,2
34213,34213,0.634984096043804,3,4,2,1,3
34214,34214,0.402637339099152,3,4,2,1,4
34215,34215,0.309559787433013,3,4,2,1,5
34221,34221,0.681187313793572,3,4,2,2,1
34222,34222,0.620167845757457,3,4,2,2,2
34223,34223,0.567906382569997,3,4,2,2,3
34224,34224,0.335559625625345,3,4,2,2,4
34225,34225,0.242482073959206,3,4,2,2,5
34231,34231,0.623737133281746,3,4,2,3,1
34232,34232,0.562717665245631,3,4,2,3,2
34233,34233,0.510456202058171,3,4,2,3,3
34234,34234,0.278109445113518,3,4,2,3,4
34235,34235,0.185031893447379,3,4,2,3,5
34241,34241,0.368322104430995,3,4,2,4,1
34242,34242,0.307302636394881,3,4,2,4,2
34243,34243,0.25504117320742,3,4,2,4,3
34244,34244,0.0226944162627677,3,4,2,4,4
34245,34245,-0.0703831354033713,3,4,2,4,5
34251,34251,0.266003458555395,3,4,2,5,1
34252,34252,0.20498399051928,3,4,2,5,2
34253,34253,0.152722527331819,3,4,2,5,3
34254,34254,-0.0796242296128329,3,4,2,5,4
34255,34255,-0.172701781278972,3,4,2,5,5
34311,34311,0.726732861117327,3,4,3,1,1
34312,34312,0.665713393081212,3,4,3,1,2
34313,34313,0.613451929893752,3,4,3,1,3
34314,34314,0.3811051729491,3,4,3,1,4
34315,34315,0.288027621282961,3,4,3,1,5
34321,34321,0.65965514764352,3,4,3,2,1
34322,34322,0.598635679607405,3,4,3,2,2
34323,34323,0.546374216419945,3,4,3,2,3
34324,34324,0.314027459475293,3,4,3,2,4
34325,34325,0.220949907809154,3,4,3,2,5
34331,34331,0.602204967131694,3,4,3,3,1
34332,34332,0.541185499095579,3,4,3,3,2
34333,34333,0.488924035908119,3,4,3,3,3
34334,34334,0.256577278963466,3,4,3,3,4
34335,34335,0.163499727297327,3,4,3,3,5
34341,34341,0.346789938280943,3,4,3,4,1
34342,34342,0.285770470244829,3,4,3,4,2
34343,34343,0.233509007057368,3,4,3,4,3
34344,34344,0.00116225011271576,3,4,3,4,4
34345,34345,-0.0919153015534231,3,4,3,4,5
34351,34351,0.244471292405343,3,4,3,5,1
34352,34352,0.183451824369228,3,4,3,5,2
34353,34353,0.131190361181767,3,4,3,5,3
34354,34354,-0.101156395762885,3,4,3,5,4
34355,34355,-0.194233947429024,3,4,3,5,5
34411,34411,0.631004026334944,3,4,4,1,1
34412,34412,0.569984558298829,3,4,4,1,2
34413,34413,0.517723095111369,3,4,4,1,3
34414,34414,0.285376338166716,3,4,4,1,4
34415,34415,0.192298786500577,3,4,4,1,5
34421,34421,0.563926312861137,3,4,4,2,1
34422,34422,0.502906844825022,3,4,4,2,2
34423,34423,0.450645381637562,3,4,4,2,3
34424,34424,0.218298624692909,3,4,4,2,4
34425,34425,0.12522107302677,3,4,4,2,5
34431,34431,0.506476132349311,3,4,4,3,1
34432,34432,0.445456664313196,3,4,4,3,2
34433,34433,0.393195201125736,3,4,4,3,3
34434,34434,0.160848444181083,3,4,4,3,4
34435,34435,0.0677708925149443,3,4,4,3,5
34441,34441,0.25106110349856,3,4,4,4,1
34442,34442,0.190041635462445,3,4,4,4,2
34443,34443,0.137780172274985,3,4,4,4,3
34444,34444,-0.0945665846696675,3,4,4,4,4
34445,34445,-0.187644136335807,3,4,4,4,5
34451,34451,0.148742457622959,3,4,4,5,1
34452,34452,0.0877229895868449,3,4,4,5,2
34453,34453,0.0354615263993844,3,4,4,5,3
34454,34454,-0.196885230545268,3,4,4,5,4
